Name,Brand,SKU,Barcode,Category,CurrentStock,Unit,CostPrice,SellingPrice,ExpiryDate,Aisle,TempZone
Royal Paneer Paratha Frozen 6-Pack,Urban Roots Farms,FROZ-000601,890100786653,Frozen Foods,53,pack,412.20,624.22,2026-11-29,Aisle 09,frozen
Handcrafted Malai Kulfi Bar 100g,Patanjali Dairy,FROZ-000602,890100786654,Frozen Foods,179,box,108.41,152.60,2027-07-21,Aisle 09,frozen
Wildcrafted Pomegranates 6-Pack,Nilgiri Kitchens,FRES-000603,890100786655,Fresh Produce,135,kg,158.91,256.41,2026-09-06,Aisle 01,ambient
Gourmet Mint Lime Butter Croissants 8-Pack,Urban Roots Milling,BAKE-000604,890100786656,Bakery & Deli,90,box,33.00,53.53,2026-09-04,Aisle 03,ambient
Valley Fresh Mint Lime Chicken Sausages 5kg,Deccan Foods,MEAT-000605,890100786657,Meat & Seafood,207,kg,769.66,1082.99,2026-08-29,Aisle 04,chilled
Roasted Pears 300g,Royal Indian Organics,FRES-000606,890100786658,Fresh Produce,217,bag,79.84,146.47,2026-08-30,Aisle 02,chilled
Organic Kesar Pista Goat Mince Premium 5kg,Fortune Milling,MEAT-000607,890100786659,Meat & Seafood,44,pack,319.61,563.96,2026-08-30,Aisle 05,chilled
Royal Matcha Green Tea Lavash Crackers 100g,Organic Tattva Milling,BAKE-000608,890100786660,Bakery & Deli,221,box,243.13,311.86,2026-08-31,Aisle 04,chilled
Heritage Ajwain & Jeera Basa Fish Fillets 8-Pack,Dabur Milling,MEAT-000609,890100786661,Meat & Seafood,166,pack,592.47,941.48,2026-08-30,Aisle 05,chilled
Extra-Virgin Smoked Paprika Kokum Sharbat 150g,Satvik Farms,BEVE-000610,890100786662,Beverages,61,box,128.26,205.58,2026-12-20,Aisle 05,ambient
Signature Dark Chocolate Ayurvedic Bath Soap 6-Pack,Deccan Plantations,HOUS-000611,890100786663,Household & Personal Care,159,pack,443.13,687.40,2027-07-06,Aisle 12,ambient
Heritage Lemon Pepper Organic Sharbati Atta 200g,Pashmina Foods,PANT-000612,890100786664,Pantry & Dry Goods,229,bag,257.00,392.67,2028-02-26,Aisle 07,ambient
Farm-Fresh Garlic & Herb Spicy Peanut Chikki 1L,Bhoomi Co.,SNAC-000613,890100786665,Snacks & Confectionery,244,bag,60.05,91.20,2026-08-28,Aisle 09,ambient
Unpolished Mutton Chops 400g,Ganga Agro,MEAT-000614,890100786666,Meat & Seafood,178,pack,855.16,1101.58,2026-08-30,Aisle 05,chilled
Sweet Vanilla Bean California Almonds 150ml,Tata Plantations,SNAC-000615,890100786667,Snacks & Confectionery,119,bar,203.43,324.90,2027-05-07,Aisle 09,ambient
Cold-Pressed Floor Disinfectant Pine 750g,Mother Dairy Springs,HOUS-000616,890100786668,Household & Personal Care,104,pack,313.59,400.63,2028-02-27,Aisle 11,ambient
Raw Lemon Pepper Fresh Rohu Fish 24-Pack,Catch Farms,MEAT-000617,890100786669,Meat & Seafood,245,pack,167.77,257.18,2026-09-03,Aisle 05,chilled
Pure Sweet Tamarind Jeera Masala Soda 330ml,Saffola Foods,BEVE-000618,890100786670,Beverages,139,carton,59.45,78.84,2026-12-20,Aisle 06,ambient
Crisp Smoked Paprika 70% Dark Chocolate Bar 8-Pack,Mother Dairy Botanicals,SNAC-000619,890100786671,Snacks & Confectionery,210,tub,388.36,568.55,2027-04-03,Aisle 09,ambient
Wildcrafted Custard Apple (Sitaphal) 1L,Tata Milling,FRES-000620,890100786672,Fresh Produce,201,bunch,25.77,45.39,2026-09-10,Aisle 01,chilled
Smoked Kashmiri Saffron Oranges Nagpur Family Pack,Fortune Botanicals,FRES-000621,890100786673,Fresh Produce,208,pack,77.05,100.08,2026-09-02,Aisle 01,ambient
Traditional Cinnamon Spice Crab Meat Fresh 250ml,SunBrite Organics,MEAT-000622,890100786674,Meat & Seafood,213,kg,840.15,1269.95,2026-09-01,Aisle 04,chilled
Pure Rose Infused Mutton Chops 1L,Himalayan Foods,MEAT-000623,890100786675,Meat & Seafood,26,kg,603.97,784.56,2026-08-30,Aisle 05,chilled
Crisp Diet Mixture Namkeen 1kg,Pashmina Plantations,SNAC-000624,890100786676,Snacks & Confectionery,56,bar,23.84,37.99,2027-04-26,Aisle 09,ambient
Desi Double Toned Milk 2kg,Ganga Organics,DAIR-000625,890100786677,Dairy & Eggs,14,packet,498.10,800.59,2026-09-05,Aisle 03,chilled
Gourmet Matcha Green Tea Rusk Toast 6-Pack,Everest Harvest,BAKE-000626,890100786678,Bakery & Deli,96,pack,194.94,314.55,2026-09-09,Aisle 04,chilled
Handcrafted Pista Almond Kokum Sharbat Family Pack,Everest Mills,BEVE-000627,890100786679,Beverages,165,carton,249.62,348.14,2027-01-11,Aisle 06,ambient
Zero-Sugar Bagel Plain 4pk 200ml,Pashmina Dairy,BAKE-000628,890100786680,Bakery & Deli,192,pcs,32.90,45.03,2026-08-26,Aisle 03,ambient
Rustic Smoked Paprika Pineapples 750ml,Organic Tattva Springs,FRES-000629,890100786681,Fresh Produce,100,kg,31.44,53.40,2026-08-30,Aisle 01,ambient
Whole-Grain Sweet Tamarind Roasted Makhana Foxnuts 1kg,SunBrite Provisions,SNAC-000630,890100786682,Snacks & Confectionery,115,tub,228.42,363.29,2027-05-07,Aisle 10,ambient
Whole-Grain Makhana Crunch Smoked Chicken Slices 300g,Patanjali Mills,BAKE-000631,890100786683,Bakery & Deli,114,pack,213.94,363.28,2026-09-09,Aisle 03,chilled
Cold-Pressed Nimbu Paani Soda Value Pack,Patanjali Goods,BEVE-000632,890100786684,Beverages,187,pack,250.10,443.09,2027-05-15,Aisle 06,ambient
Zero-Sugar Roasted Salted Cashews 2kg,Tata Naturals,SNAC-000633,890100786685,Snacks & Confectionery,234,bar,457.81,586.65,2027-04-01,Aisle 09,ambient
Sweet Guava Chilli Juice 500g,Patanjali Plantations,BEVE-000634,890100786686,Beverages,179,can,267.58,455.88,2027-04-17,Aisle 06,ambient
Whole-Grain Roasted Salted Cashews Snack Pack,Bhoomi Botanicals,SNAC-000635,890100786687,Snacks & Confectionery,36,bar,510.03,875.34,2027-06-16,Aisle 10,ambient
Wildcrafted Makhana Crunch Butter Murukku 2-Pack,Dabur Mills,SNAC-000636,890100786688,Snacks & Confectionery,189,bar,120.22,201.25,2026-12-22,Aisle 09,ambient
Low-Sodium Iced Lemon Tea Snack Pack,Saffola Harvest,BEVE-000637,890100786689,Beverages,80,bag,182.78,296.34,2027-07-19,Aisle 06,chilled
Farm-Fresh Mutton Curry Cut 10-Pack,Saffola Organics,MEAT-000638,890100786690,Meat & Seafood,4,pack,172.54,318.01,2026-09-01,Aisle 04,chilled
Cold-Pressed Mint Lime Guava Chilli Juice 4-Pack,Urban Roots Milling,BEVE-000639,890100786691,Beverages,201,bottle,206.02,279.49,2027-05-03,Aisle 06,ambient
Smoked Nagpur Orange Papayas 500g,Mother Dairy Organics,FRES-000640,890100786692,Fresh Produce,112,bag,61.44,98.70,2026-09-16,Aisle 01,chilled
Desi Coconut Cream Coriander Leaves 400g,Catch Co.,FRES-000641,890100786693,Fresh Produce,5,bag,54.93,93.70,2026-09-07,Aisle 01,ambient
Select Caramelized Onion Veg Burger Patties 750ml,Mother Dairy Dairy,FROZ-000642,890100786694,Frozen Foods,163,bag,324.10,592.03,2026-12-29,Aisle 09,frozen
Valley Fresh Toasted Sesame Ciabatta Roll Family Pack,Everest Plantations,BAKE-000643,890100786695,Bakery & Deli,15,pack,121.23,155.95,2026-09-04,Aisle 04,ambient
Homestyle Biodegradable Garbage Bags 5L,Nature Harvest Organics,HOUS-000644,890100786696,Household & Personal Care,191,box,358.13,464.93,2027-05-10,Aisle 11,ambient
Sweet Stainless Steel Scrubber 3pk 100g,Everest Agro,HOUS-000645,890100786697,Household & Personal Care,123,pack,396.29,731.86,2028-09-19,Aisle 11,ambient
Cold-Pressed Biodegradable Garbage Bags 24-Pack,Organic Tattva Farms,HOUS-000646,890100786698,Household & Personal Care,45,tube,289.38,453.33,2028-03-30,Aisle 12,ambient
Sweet Jeera Masala Soda 1.5L,Saffola Plantations,BEVE-000647,890100786699,Beverages,81,pack,42.87,68.50,2027-03-12,Aisle 05,ambient
Wildcrafted Badam Milk Drink 100g,Nilgiri Springs,BEVE-000648,890100786700,Beverages,34,can,299.53,396.42,2027-04-03,Aisle 05,chilled
Artisan Pink Himalayan Salt Value Pack,Deccan Agro,PANT-000649,890100786701,Pantry & Dry Goods,154,can,640.38,879.68,2027-07-26,Aisle 08,ambient
Aged Sea Salt Aloo Tikki 8-Pack 2L,Mother Dairy Kitchens,FROZ-000650,890100786702,Frozen Foods,222,tub,316.84,503.52,2027-03-04,Aisle 08,frozen
Sweet Ajwain & Jeera Whole Wheat Atta Bread 200ml,Green Earth Co.,BAKE-000651,890100786703,Bakery & Deli,115,pcs,299.06,470.07,2026-08-30,Aisle 03,ambient
Valley Fresh Lemon Pepper Bottle Gourd (Lauki) 250g,Himalayan Harvest,FRES-000652,890100786704,Fresh Produce,100,pcs,91.87,121.06,2026-09-03,Aisle 02,chilled
Valley Fresh Edamame Pods 250g,Bhoomi Kitchens,FROZ-000653,890100786705,Frozen Foods,86,box,276.71,405.80,2027-02-15,Aisle 08,frozen
Cured Chatpata Masala Paneer Block Value Pack,Everest Provisions,DAIR-000654,890100786706,Dairy & Eggs,82,pack,264.47,362.60,2026-09-16,Aisle 02,chilled
Unpolished Chana Dal Polished 330ml,Himalayan Organics,PANT-000655,890100786707,Pantry & Dry Goods,26,bottle,149.34,245.28,2027-08-17,Aisle 06,ambient
Crisp Pista Almond Frozen Veg Momos 250ml,Fortune Co.,FROZ-000656,890100786708,Frozen Foods,165,packet,82.71,134.36,2026-08-29,Aisle 09,frozen
Organic Makhana Crunch Mosquito Vaporizer Refill 250g,Pure Vedic Mills,HOUS-000657,890100786709,Household & Personal Care,195,box,342.89,539.96,2027-04-02,Aisle 12,ambient
Gluten-Free Rose Infused Roma Tomatoes 5L,Everest Goods,FRES-000658,890100786710,Fresh Produce,130,kg,154.36,282.01,2026-08-29,Aisle 01,chilled
Spiced Masala Chai Alphonso Kulfi Tub 100g,Royal Indian Plantations,FROZ-000659,890100786711,Frozen Foods,161,packet,234.15,323.64,2027-08-27,Aisle 09,frozen
Handcrafted Organic Rolled Oats Value Pack,Mother Dairy Kitchens,PANT-000660,890100786712,Pantry & Dry Goods,102,packet,451.44,587.78,2026-12-30,Aisle 08,ambient
Gluten-Free Garlic & Herb Fish Fingers Frozen 8-Pack,Desi Organics Farms,FROZ-000661,890100786713,Frozen Foods,105,packet,134.93,195.23,2027-03-26,Aisle 08,frozen
Golden Pista Almond Frozen Green Peas 1kg,Patanjali Farms,FROZ-000662,890100786714,Frozen Foods,130,tub,324.40,434.84,2027-08-10,Aisle 09,frozen
Gourmet Gulab Jamun Tin 400g,Saffola Foods,SNAC-000663,890100786715,Snacks & Confectionery,18,bar,386.94,575.48,2027-05-04,Aisle 09,ambient
Royal Coconut Cream Goat Mince Premium 300g,Mother Dairy Milling,MEAT-000664,890100786716,Meat & Seafood,13,pack,383.83,695.48,2026-08-31,Aisle 05,chilled
Valley Fresh Fabric Softener Floral 6-Pack,Ganga Co.,HOUS-000665,890100786717,Household & Personal Care,208,box,397.55,724.29,2029-05-23,Aisle 11,ambient
Handcrafted Mosquito Vaporizer Refill 500ml,SunBrite Dairy,HOUS-000666,890100786718,Household & Personal Care,188,bottle,593.30,1030.06,2028-12-01,Aisle 12,ambient
Select Basa Fish Fillets 750ml,SunBrite Dairy,MEAT-000667,890100786719,Meat & Seafood,161,pcs,865.30,1108.49,2026-08-30,Aisle 05,chilled
Wildcrafted Golden Ginger Smoked Chicken Slices 5L,Fortune Agro,BAKE-000668,890100786720,Bakery & Deli,217,pack,177.36,309.22,2026-08-28,Aisle 04,ambient
Traditional Coconut Milk Canned 200ml,SunBrite Naturals,PANT-000669,890100786721,Pantry & Dry Goods,138,bag,557.91,809.35,2028-05-29,Aisle 07,ambient
Raw Masala Chai Pita Bread 4-Pack,SunBrite Foods,BAKE-000670,890100786722,Bakery & Deli,147,pcs,88.67,160.54,2026-09-08,Aisle 04,ambient
Extra-Virgin Buffalo Milk Family Pack,Catch Milling,DAIR-000671,890100786723,Dairy & Eggs,137,box,497.61,675.88,2026-09-13,Aisle 02,chilled
Artisan Smoked Paprika Bamboo Toothbrush 2pk 5kg,Nature Harvest Naturals,HOUS-000672,890100786724,Household & Personal Care,55,bottle,390.81,598.72,2028-03-21,Aisle 12,ambient
Gluten-Free Matcha Green Tea Curd Tub (Dahi) 750g,Pure Vedic Provisions,DAIR-000673,890100786725,Dairy & Eggs,10,pack,124.71,204.63,2026-09-11,Aisle 02,chilled
Extra-Virgin Kachi Ghani Mustard Fruit Cake Slice 300g,Bhoomi Plantations,BAKE-000674,890100786726,Bakery & Deli,38,pcs,209.53,328.43,2026-09-01,Aisle 03,chilled
Authentic Rose Infused Feta Cheese 1.5L,Kaveri Springs,DAIR-000675,890100786727,Dairy & Eggs,170,carton,111.95,163.11,2026-09-09,Aisle 03,chilled
Extra-Virgin Roasted Makhana Foxnuts 10-Pack,Urban Roots Botanicals,SNAC-000676,890100786728,Snacks & Confectionery,108,bar,112.90,208.01,2027-02-21,Aisle 10,ambient
Heritage Jalapeno Lime Chamomile Herbal Tea 1L,Organic Tattva Kitchens,BEVE-000677,890100786729,Beverages,232,pack,67.01,88.67,2027-05-06,Aisle 06,chilled
Country Style Frozen Veg Momos 1L,Saffola Goods,FROZ-000678,890100786730,Frozen Foods,138,pack,387.24,495.48,2027-08-24,Aisle 09,frozen
Select Sweet Tamarind Penne Rigate Pasta 200g,Everest Kitchens,PANT-000679,890100786731,Pantry & Dry Goods,147,bag,76.18,125.44,2028-01-28,Aisle 07,ambient
Homestyle Frozen Green Peas 200g,Satvik Kitchens,FROZ-000680,890100786732,Frozen Foods,216,tub,305.88,443.70,2027-01-23,Aisle 09,frozen
Cured Desi Cow Ghee 4-Pack,Bhoomi Organics,DAIR-000681,890100786733,Dairy & Eggs,163,carton,40.42,72.88,2026-09-19,Aisle 02,chilled
Grass-Fed Mint Lime Fruit Muffins 2-Pack,Pure Vedic Dairy,BAKE-000682,890100786734,Bakery & Deli,145,box,88.13,158.65,2026-08-31,Aisle 04,chilled
Farm-Fresh Pure Jaggery Powder (Gud) 200g,Deccan Botanicals,PANT-000683,890100786735,Pantry & Dry Goods,154,jar,389.49,489.78,2028-02-22,Aisle 08,ambient
Aged Pista Almond Herbal Hand Wash Neem 8-Pack,Saffola Organics,HOUS-000684,890100786736,Household & Personal Care,68,bottle,456.30,651.26,2028-01-27,Aisle 11,ambient
Aged Tulsi Honey Frozen Green Peas 300g,Satvik Harvest,FROZ-000685,890100786737,Frozen Foods,250,tub,132.10,220.74,2027-08-24,Aisle 09,frozen
Smoked Vanilla Bean Pure Jaggery Powder (Gud) 12-Pack,FarmGold Springs,PANT-000686,890100786738,Pantry & Dry Goods,171,box,272.68,472.53,2026-08-30,Aisle 08,ambient
Signature Dark Chocolate Cow Milk 200g,Royal Indian Springs,DAIR-000687,890100786739,Dairy & Eggs,240,packet,225.99,357.41,2026-09-18,Aisle 02,chilled
Organic Pomfret Whole 10kg,Organic Tattva Springs,MEAT-000688,890100786740,Meat & Seafood,78,kg,225.20,347.57,2026-09-01,Aisle 05,chilled
Desi Pista Almond Fabric Softener Floral 400g,Organic Tattva Botanicals,HOUS-000689,890100786741,Household & Personal Care,169,pack,221.62,372.72,2027-06-29,Aisle 12,ambient
Raw Ciabatta Roll 330ml,Ganga Dairy,BAKE-000690,890100786742,Bakery & Deli,144,box,122.88,211.15,2026-08-31,Aisle 04,ambient
Cold-Pressed Vanilla Bean Garlic Naan Frozen 4pk 200g,Tata Harvest,FROZ-000691,890100786743,Frozen Foods,87,tub,162.75,253.15,2027-03-12,Aisle 08,frozen
Grass-Fed Kachi Ghani Mustard Mutton Chops 5kg,Vedic Fresh Springs,MEAT-000692,890100786744,Meat & Seafood,126,pack,236.56,371.95,2026-09-02,Aisle 05,chilled
Organic Golden Ginger Liquid Laundry Detergent 250g,Tata Dairy,HOUS-000693,890100786745,Household & Personal Care,23,pack,105.08,183.41,2027-05-04,Aisle 11,ambient
Raw Mustard Oil Kachi Ghani 8-Pack,Dabur Plantations,PANT-000694,890100786746,Pantry & Dry Goods,63,bottle,94.87,121.94,2027-12-05,Aisle 08,ambient
Pure Golden Ginger Garlic Naan Frozen 4pk 100g,Patanjali Kitchens,FROZ-000695,890100786747,Frozen Foods,185,box,186.74,252.62,2026-08-28,Aisle 09,frozen
Unpolished Cardamom Spiced Kabuli Chana Large Snack Pack,Kaveri Agro,PANT-000696,890100786748,Pantry & Dry Goods,114,can,177.54,268.11,2027-09-29,Aisle 07,ambient
Plant-Based Mosquito Vaporizer Refill 500g,Desi Organics Harvest,HOUS-000697,890100786749,Household & Personal Care,26,packet,91.85,142.70,2026-08-26,Aisle 11,ambient
Organic Cardamom Spiced Cashew Paste Curry Base 250ml,Dabur Mills,PANT-000698,890100786750,Pantry & Dry Goods,116,box,43.74,60.96,2027-06-29,Aisle 07,ambient
Raw Cinnamon Spice Cucumbers Family Pack,Royal Indian Plantations,FRES-000699,890100786751,Fresh Produce,115,kg,34.90,48.80,2026-09-05,Aisle 02,ambient
Gourmet Veg Spring Rolls 6-Pack,Himalayan Kitchens,FROZ-000700,890100786752,Frozen Foods,183,packet,393.02,569.20,2027-04-10,Aisle 09,frozen
Grass-Fed Cow Milk Snack Pack,Urban Roots Co.,DAIR-000701,890100786753,Dairy & Eggs,10,pack,413.81,627.03,2026-09-24,Aisle 02,chilled
Handcrafted Garlic & Herb Pita Bread 750g,Patanjali Dairy,BAKE-000702,890100786754,Bakery & Deli,76,box,229.12,307.74,2026-08-29,Aisle 04,chilled
Gourmet Lemon Pepper Squid Rings Cleaned 24-Pack,Dabur Naturals,MEAT-000703,890100786755,Meat & Seafood,11,kg,322.48,419.20,2026-09-02,Aisle 05,chilled
Wildcrafted Rawa Sooji 500ml,Deccan Goods,PANT-000704,890100786756,Pantry & Dry Goods,21,bottle,261.68,397.08,2028-04-28,Aisle 07,ambient
Pure Mint Lime Catla Fish Steaks 5kg,SunBrite Botanicals,MEAT-000705,890100786757,Meat & Seafood,39,pack,458.82,844.04,2026-09-03,Aisle 05,chilled
Aged Mozzarella Shredded Family Pack,SunBrite Foods,DAIR-000706,890100786758,Dairy & Eggs,101,pack,123.69,157.73,2026-09-02,Aisle 02,chilled
Premium Fresh Chicken Curry Cut 12-Pack,Nature Harvest Agro,MEAT-000707,890100786759,Meat & Seafood,25,pcs,352.10,514.42,2026-08-31,Aisle 05,chilled
Country Style Brioche Burger Buns 750g,Tata Goods,BAKE-000708,890100786760,Bakery & Deli,58,pcs,153.83,257.82,2026-08-28,Aisle 03,ambient
Whole-Grain Nagpur Orange Shampoo Anti-Dandruff 300g,FarmGold Farms,HOUS-000709,890100786761,Household & Personal Care,189,bottle,71.56,90.12,2027-08-20,Aisle 12,ambient
Zero-Sugar Alphonso Kulfi Tub 10-Pack,Saffola Kitchens,FROZ-000710,890100786762,Frozen Foods,163,bag,260.66,468.36,2027-05-15,Aisle 09,frozen
Gourmet Kashmiri Saffron Atlantic Salmon Fillet 12-Pack,Everest Organics,MEAT-000711,890100786763,Meat & Seafood,131,kg,639.31,1039.73,2026-09-01,Aisle 05,chilled
Royal Rose Infused Granola Health Bars 500ml,Saffola Mills,SNAC-000712,890100786764,Snacks & Confectionery,219,box,317.02,565.17,2026-11-08,Aisle 10,ambient
Gluten-Free Roasted Salted Cashews 8-Pack,Desi Organics Goods,SNAC-000713,890100786765,Snacks & Confectionery,41,box,396.27,585.91,2027-03-14,Aisle 10,ambient
Select Lemon Pepper Bath Tissue 6-Pack Value Pack,Ganga Plantations,HOUS-000714,890100786766,Household & Personal Care,210,packet,469.89,697.78,2028-02-23,Aisle 11,ambient
Wildcrafted Alphonso Mango Urad Dal Whole 5kg,Royal Indian Provisions,PANT-000715,890100786767,Pantry & Dry Goods,21,bottle,474.64,636.18,2027-12-20,Aisle 07,ambient
Select Bath Tissue 6-Pack 8-Pack,Pashmina Harvest,HOUS-000716,890100786768,Household & Personal Care,182,bottle,408.54,604.83,2027-03-10,Aisle 11,ambient
Low-Sodium Kachi Ghani Mustard Multigrain Tortillas 250g,Bhoomi Mills,BAKE-000717,890100786769,Bakery & Deli,59,pack,105.97,148.78,2026-09-10,Aisle 03,ambient
Rustic Pita Bread 5L,FarmGold Organics,BAKE-000718,890100786770,Bakery & Deli,202,pack,268.53,385.34,2026-08-30,Aisle 03,ambient
Rustic Cheese Croissant 2-Pack,Ganga Foods,BAKE-000719,890100786771,Bakery & Deli,29,pack,98.98,170.82,2026-09-09,Aisle 04,chilled
Pure Sea Salt Veg Spring Rolls 200g,Desi Organics Harvest,FROZ-000720,890100786772,Frozen Foods,122,tub,86.90,123.90,2026-12-24,Aisle 08,frozen
Heritage Kesar Pista Penne Rigate Pasta 750ml,FarmGold Agro,PANT-000721,890100786773,Pantry & Dry Goods,6,can,264.86,444.53,2028-02-22,Aisle 07,ambient
Gourmet Coconut Cream Multigrain Tortillas 750ml,Urban Roots Harvest,BAKE-000722,890100786774,Bakery & Deli,184,box,96.73,137.93,2026-09-04,Aisle 03,chilled
Stone-Ground Garlic & Herb Carrots 500g,Nature Harvest Farms,FRES-000723,890100786775,Fresh Produce,113,bunch,29.22,38.81,2026-09-14,Aisle 01,ambient
Natural Filter Coffee Beans 2kg,Nilgiri Plantations,BEVE-000724,890100786776,Beverages,191,pack,206.74,382.44,2027-08-20,Aisle 06,chilled
Golden Cream Cheese 500g,Heritage Foods,DAIR-000725,890100786777,Dairy & Eggs,58,packet,453.48,636.59,2026-09-11,Aisle 03,chilled
Handcrafted Pink Himalayan Salt 1.5L,Bhoomi Harvest,PANT-000726,890100786778,Pantry & Dry Goods,216,jar,746.28,1359.11,2028-04-24,Aisle 06,ambient
Royal Organic Rolled Oats 250ml,Saffola Foods,PANT-000727,890100786779,Pantry & Dry Goods,243,jar,218.88,371.71,2027-08-19,Aisle 06,ambient
Golden Kesar Pista Malai Kulfi Bar 10kg,FarmGold Springs,FROZ-000728,890100786780,Frozen Foods,32,pack,62.64,109.15,2027-04-25,Aisle 09,frozen
Wildcrafted Mint Lime Kokum Sharbat 5L,Pashmina Harvest,BEVE-000729,890100786781,Beverages,204,carton,148.39,230.08,2027-07-04,Aisle 05,ambient
Select Broccoli Crowns 400g,Kaveri Dairy,FRES-000730,890100786782,Fresh Produce,137,pack,70.98,124.84,2026-08-30,Aisle 02,chilled
Premium Cinnamon Spice Mustard Oil Kachi Ghani 8-Pack,Nature Harvest Agro,PANT-000731,890100786783,Pantry & Dry Goods,250,jar,708.71,1030.91,2026-12-06,Aisle 08,ambient
Cured Coconut Cream Cucumbers 500g,Pashmina Co.,FRES-000732,890100786784,Fresh Produce,197,pack,30.07,37.91,2026-09-08,Aisle 02,chilled
Whole-Grain Fresh Rohu Fish 4-Pack,Urban Roots Springs,MEAT-000733,890100786785,Meat & Seafood,195,pack,765.68,1281.73,2026-08-29,Aisle 05,chilled
Artisan Sweet Tamarind Brownie Bites 2kg,Saffola Mills,BAKE-000734,890100786786,Bakery & Deli,201,pack,210.20,384.68,2026-09-06,Aisle 03,chilled
Natural Kesar Pista Royal Basmati Rice 330ml,Everest Goods,PANT-000735,890100786787,Pantry & Dry Goods,106,packet,124.75,191.68,2028-06-21,Aisle 07,ambient
Sweet Green Peas Fresh 500g,Dabur Farms,FRES-000736,890100786788,Fresh Produce,171,pcs,55.65,101.76,2026-09-06,Aisle 02,chilled
Low-Sodium Kesar Pista Fruit Cake Slice 300g,Mother Dairy Agro,BAKE-000737,890100786789,Bakery & Deli,186,pack,56.97,82.13,2026-09-09,Aisle 03,chilled
Premium Double Toned Milk 250g,Patanjali Harvest,DAIR-000738,890100786790,Dairy & Eggs,19,packet,246.95,314.78,2026-09-19,Aisle 03,chilled
Zero-Sugar Caramelized Onion Garlic Naan Frozen 4pk 300g,Himalayan Harvest,FROZ-000739,890100786791,Frozen Foods,185,box,153.39,279.78,2027-08-18,Aisle 09,frozen
Low-Sodium Surmai Steaks 12-Pack,Himalayan Co.,MEAT-000740,890100786792,Meat & Seafood,59,pack,217.38,377.58,2026-09-01,Aisle 05,chilled
